pmc_ID,country
PMC7753768,China
PMC6486645,France
PMC5359482,Sweden
PMC7819559,Sweden
PMC8501112,Germany
PMC7795000,United States
PMC6733507,South Korea
PMC8157727,United Kingdom
PMC8817621,Japan
PMC7279260,Russia
PMC6626994,China
PMC4075450,United States
PMC4342091,Belgium
PMC7052179,United States
PMC6203371,Brazil
PMC5314350,China
PMC8560862,United States
PMC6333679,United States
PMC4595657,Italy
PMC3470558,Canada
PMC3747199,China
PMC5497565,Canada
PMC8669006,United States
PMC8290287,China
PMC8864124,China
PMC5935809,China
PMC8703022,China
PMC4403775,Japan
PMC5204348,Spain
PMC7538584,United States
PMC4055140,Portugal
PMC3930720,China
PMC6562622,China
PMC7477049,China
PMC7736374,China
PMC8657776,Poland
PMC5677094,United States
PMC6369880,China
PMC5436525,China
PMC6832569,Australia
PMC5487456,China
PMC7216843,United States
PMC8040880,China
PMC7431843,Canada
PMC4345889,United States
PMC8740304,United States
PMC4214883,United States
PMC6434997,Japan
PMC3395205,Netherlands
PMC8570284,China
PMC2526015,United States
PMC8878070,China
PMC6199797,Germany
PMC2745427,Slovenia
PMC8214089,Japan
PMC8854975,Switzerland
PMC8782572,United States
PMC3534498,China
PMC5884423,United Kingdom
PMC7047714,China
PMC7426168,Australia
PMC7883537,United States
PMC3091793,Denmark
PMC7727875,United States
PMC6544118,China
PMC5627052,United Kingdom
PMC6698186,Finland
PMC6010532,China
PMC5712204,China
PMC8507338,China
PMC8826442,Germany
PMC6664727,Japan
PMC6478805,Germany
PMC7914255,China
PMC2700959,Canada
PMC8627507,Belgium
PMC3000825,United States
PMC2949890,Israel
PMC8012700,United States
PMC8571363,China
PMC4312057,United States
PMC6315143,Canada
PMC3429500,China
PMC6629752,China
PMC7256263,Russia
PMC4725360,India
PMC7544035,United States
PMC7702649,Turkey
PMC115189,Switzerland
PMC4578785,United States
PMC8281253,China
PMC7860011,Germany
PMC7457138,Germany
PMC5104406,South Korea
PMC5306291,China
PMC3367396,United States
PMC5080723,Netherlands
PMC7716205,Thailand
PMC7069944,Belgium
PMC8116881,China
PMC6357044,United States
PMC7547687,China
PMC4172902,United States
PMC6218589,Germany
PMC5367793,United States
PMC8695561,China
PMC8277579,Germany
PMC3557168,Canada
PMC4204604,United States
PMC7016981,Spain
PMC3092121,United States
PMC7028956,Italy
PMC8703443,Spain
PMC4480902,United States
PMC5145866,South Korea
PMC8411919,France
PMC5023457,United States
PMC5731601,Italy
PMC7956352,Germany
PMC5864010,Iran
PMC8829297,China
PMC7888929,United States
PMC7432956,United States
PMC5458155,United States
PMC5895731,Germany
PMC7671406,Australia
PMC5291254,China
PMC4583688,Japan
PMC7453026,China
PMC6965328,China
PMC8532856,South Korea
PMC6251345,Germany
PMC6166784,Austria
PMC6017539,China
PMC5553801,Germany
PMC8484016,Switzerland
PMC8081391,China
PMC4778647,Italy
PMC5339874,China
PMC8415475,China
PMC4918200,Spain
PMC8804607,China
PMC6753583,Germany
PMC5443819,China
PMC7786026,China
PMC6700796,China
PMC8093631,South Korea
PMC8253177,Denmark
PMC7515907,United States
PMC6879357,China
PMC6293533,China
PMC3796557,Spain
PMC6258145,China
PMC3071699,Greece
PMC6235852,Japan
PMC8176288,Russia
PMC7732495,United States
PMC5322401,China
PMC5366898,United Kingdom
PMC5430657,China
PMC5058712,Belgium
PMC7847033,Italy
PMC8322154,Denmark
PMC6952658,United States
PMC7329900,United States
PMC7251751,United States
PMC6588565,Spain
PMC4509939,Australia
PMC4319970,China
PMC8141914,France
PMC5746284,Brazil
PMC2629771,Brazil
PMC6130051,Spain
PMC5683614,China
PMC4532917,Sweden
PMC5906474,United States
PMC6584502,Italy
PMC3256240,China
PMC6288293,France
PMC7764679,United States
PMC6507366,China
PMC7044338,China
PMC5508226,United States
PMC6352223,South Korea
PMC7757089,China
PMC5277515,United States
PMC6123864,United States
PMC6878789,United States
PMC6787272,United States
PMC7082450,United States
PMC6126348,China
PMC7991743,China
PMC6937244,Italy
PMC4201463,Sweden
PMC7060736,Austria
PMC8085011,Italy
PMC8370973,United States
PMC6765114,United States
PMC8342216,China
PMC8140481,Austria
PMC8508773,China
PMC8829009,China
PMC4501432,Netherlands
PMC4055018,India
PMC8577011,China
PMC5392495,Canada
PMC6858299,India
PMC4844114,United States
PMC7021724,Mexico
PMC6015755,Mexico
PMC7942227,United States
PMC5068750,United States
PMC2933640,China
PMC6191470,Japan
PMC5753088,Portugal
PMC4122349,China
PMC8643262,China
PMC7845766,United States
PMC6256677,Germany
PMC5627919,China
PMC5539424,United Kingdom
PMC4527769,China
PMC4344782,Germany
PMC7164362,China
PMC4041454,United Kingdom
PMC7849701,South Korea
PMC8453155,China
PMC8143594,China
PMC8602270,China
PMC5834629,Australia
PMC4293115,France
PMC6294001,United States
PMC5630032,United States
PMC5826389,Switzerland
PMC5768701,South Korea
PMC4933990,United States
PMC8448819,United States
PMC7396494,China
PMC3098234,United States
PMC6186129,Japan
PMC5239475,China
PMC4551732,United States
PMC6918626,United States
PMC7582264,Germany
PMC6411947,United States
PMC8567931,Canada
PMC4932877,Belgium
PMC7501400,China
PMC5123383,Italy
PMC6362261,Mexico
PMC3487918,Brazil
PMC8016480,United States
PMC5004807,Argentina
PMC5623475,Canada
PMC8126188,United States
PMC7762795,Czech Republic
PMC3433347,Italy
PMC4659564,China
PMC5547506,Switzerland
PMC6236292,China
PMC7809153,India
PMC6277527,India
PMC7516159,Italy
PMC7652948,China
PMC6894808,Japan
PMC7334607,United States
PMC4436131,Netherlands
PMC1636363,Denmark
PMC3016277,United States
PMC2626603,United States
PMC8866729,China
PMC8547053,China
PMC3160307,Spain
PMC8290019,China
PMC8397558,China
PMC6065283,China
PMC7912934,China
PMC3245266,United States
PMC7531023,United States
PMC6538190,United States
PMC3006344,United States
PMC7401959,Canada
PMC2703566,United States
PMC6884549,Norway
PMC4314744,Singapore
PMC3350520,United States
PMC7301908,China
PMC7503093,Japan
PMC7909078,Australia
PMC6929445,China
PMC7659137,Switzerland
PMC7921411,Malaysia
PMC5153655,Sweden
PMC7814647,China
PMC6794981,China
PMC6171422,China
PMC6940799,South Korea
PMC4664760,China
PMC6329799,Denmark
PMC6425008,South Korea
PMC3840143,United States
PMC5225521,Finland
PMC4388500,United States
PMC5691072,China
PMC5564562,China
PMC6254543,Germany
PMC8351597,China
PMC8066156,Spain
PMC3248441,United States
PMC6850026,United States
PMC5840546,United Kingdom
PMC6546715,United States
PMC5244023,United States
PMC8763659,Germany
PMC7546638,Switzerland
PMC4710524,Switzerland
PMC5784734,China
PMC4828650,China
PMC5600411,Madagascar
PMC4081116,Singapore
PMC7875890,Australia
PMC6960289,United States
PMC6768887,China
PMC5548015,China
PMC7593965,United Kingdom
PMC4117793,France
PMC7522464,China
PMC5286655,United Kingdom
PMC3890295,China
PMC6061848,South Korea
PMC3600014,Netherlands
PMC8632653,China
PMC3929072,United States
PMC7062870,Spain
PMC6299992,Italy
PMC7347563,United States
PMC3642113,China
PMC7876250,China
PMC7750891,China
PMC5843821,United Kingdom
PMC7714408,Sweden
PMC5589776,China
PMC5795426,Canada
PMC6800481,United States
PMC4807595,Germany
PMC4457052,United States
PMC7734118,China
PMC6269481,Belgium
PMC6085117,United Kingdom
PMC3795784,Italy
PMC5111752,Australia
PMC6930189,Australia
PMC6050238,United States
PMC8313490,Germany
PMC6747730,Netherlands
PMC7608805,Japan
PMC8167989,China
PMC4309843,United States
PMC4607945,China
PMC6529957,China
PMC6264501,Norway
PMC5987683,China
PMC3776977,Canada
PMC1458965,France
PMC2904268,Sweden
PMC8296652,Finland
PMC7002740,China
PMC6035183,United States
PMC5558935,Italy
PMC7212805,United States
PMC8554075,Australia
PMC3409148,United States
PMC8630106,Netherlands
PMC4405875,South Africa
PMC6586636,Canada
PMC7903654,China
PMC5803201,China
PMC8602611,China
PMC4646525,United States
PMC7144213,China
PMC3412804,China
PMC8143652,United Kingdom
PMC6763499,United States
PMC7989709,United States
PMC7923891,China
PMC7808372,China
PMC3859328,Japan
PMC6346578,China
PMC7781603,Germany
PMC8515711,Spain
PMC4551857,United Kingdom
PMC5786717,Netherlands
PMC7541145,China
PMC7093455,Japan
PMC4791363,United States
PMC4271164,United States
PMC8831735,China
PMC8329588,United States
PMC5476559,Japan
PMC6715861,United States
PMC6821700,United Kingdom
PMC2855514,Sweden
PMC6763448,United States
PMC4305320,United States
PMC6058390,United States
PMC7156762,China
PMC8086213,Spain
PMC7458664,China
PMC6330951,China
PMC5794962,New Zealand
PMC7903685,China
PMC6256560,United States
PMC8064175,China
PMC3312351,France
PMC8163846,Australia
PMC8400057,Germany
PMC8289976,United States
PMC7876281,Germany
PMC4647861,United States
PMC7303559,Norway
PMC4728369,United States
PMC7750432,China
PMC6224425,Spain
PMC5259852,Spain
PMC7864721,United States
PMC7389876,China
PMC5016917,Singapore
PMC5352106,United States
PMC8830175,Japan
PMC7540705,China
PMC4866046,Japan
PMC6718593,United States
PMC3810947,United States
PMC7695705,China
PMC6633202,United States
PMC5846809,Canada
PMC4685265,Brazil
PMC6706054,Spain
PMC7485840,Saudi Arabia
PMC6492046,China
PMC6277197,United States
PMC5769983,United States
PMC6930158,Spain
PMC7379565,Canada
PMC4231736,Austria
PMC7988198,China
PMC3589405,Australia
PMC6483354,United States
PMC6949071,China
PMC7761230,China
PMC7337405,Netherlands
PMC6584615,Denmark
PMC5869019,United States
PMC7041771,China
PMC3573348,United States
PMC4583701,Australia
PMC6558203,Spain
PMC4002004,United States
PMC7658001,Canada
PMC3176768,France
PMC8656379,China
PMC7012916,United States
PMC6171881,Italy
PMC3525603,Denmark
PMC3046260,Australia
PMC6102823,Poland
PMC7940665,India
PMC8402702,United States
PMC5319738,Brazil
PMC7791351,Italy
PMC6025400,Italy
PMC6936713,Germany
PMC8244200,Iran
PMC2967749,United States
PMC4488580,United Kingdom
PMC3454319,United States
PMC8836099,Singapore
PMC5821732,United States
PMC6941108,United States
PMC5966421,United States
PMC3303043,United States
PMC4552942,United States
PMC7052491,China
PMC4844203,United States
PMC8755726,Switzerland
PMC7382468,Germany
PMC8121533,United States
PMC4067418,Japan
PMC8121941,South Korea
PMC7033193,United States
PMC8645099,United States
PMC7203013,China
PMC4501725,Japan
PMC6526321,Austria
PMC3762198,Netherlands
PMC5587732,Spain
PMC8649759,United States
PMC6765203,Spain
PMC7647853,United Kingdom
PMC8569166,United States
PMC7033634,United States
PMC4475561,China
PMC2886070,New Zealand
PMC7555509,India
PMC6961418,United Kingdom
PMC8160521,United States
PMC4052765,United States
PMC8321090,France
PMC8192774,United States
PMC7829492,United Kingdom
PMC5345799,United Kingdom
PMC4827847,United States
PMC4991007,China
PMC7145744,United States
PMC7660929,China
PMC6861294,China
PMC5514065,United States
PMC4973361,Italy
PMC3460183,France
PMC7848190,China
PMC7011010,Canada
PMC7853309,Japan
PMC5123352,United Kingdom
PMC8170412,United States
PMC5192221,Denmark
PMC7355473,India
PMC7213687,United States
PMC4562113,United States
PMC3937105,United States
PMC8008631,Spain
PMC6113322,China
PMC2858752,United States
PMC7886781,China
PMC8390644,United States
PMC6152497,Netherlands
PMC7876147,United States
PMC4197820,Switzerland
PMC8401276,China
PMC4659212,Denmark
PMC8716872,China
PMC5787291,United States
PMC3460624,Gabon
PMC8131872,China
PMC7379104,Denmark
PMC5585406,France
PMC3218824,United States
PMC8843211,United States
PMC6183101,China
PMC2646237,United States
PMC6872174,France
PMC6934380,Japan
PMC6804688,Greece
PMC4032855,Germany
PMC4972521,South Korea
PMC5420801,South Korea
PMC6066726,Brazil
PMC6378669,Netherlands
PMC6537452,China
PMC6458328,United States
PMC4317934,Japan
PMC6039554,United States
PMC5009524,Singapore
PMC5674008,China
PMC4982440,United States
PMC8373362,China
PMC7291104,Spain
PMC8566475,United States
PMC6286570,United Kingdom
PMC7895461,United States
PMC6739505,South Korea
PMC6015023,Norway
PMC6641081,Germany
PMC7648132,United States
PMC5945837,South Korea
PMC3320027,United States
PMC6191306,Brazil
PMC6784863,Philippines
PMC3400566,France
PMC8789751,United States
PMC7357326,Belgium
PMC3140500,Hungary
PMC6218061,United States
PMC8287657,China
PMC7499914,China
PMC5861501,South Korea
PMC4690408,China
PMC7961154,China
PMC7905308,Mexico
PMC7203472,South Korea
PMC8026861,United States
PMC6925735,China
PMC8355039,Spain
PMC8599466,China
PMC5868238,China
PMC6534547,United States
PMC6436758,United States
PMC5359979,South Africa
PMC8475578,China
PMC7679097,Greece
PMC7991035,Philippines
PMC7349146,China
PMC8034614,United States
PMC8565912,Switzerland
PMC4590727,India
PMC4423839,China
PMC5459928,China
PMC7531334,Mexico
PMC7072992,China
PMC6888639,South Korea
PMC5075886,United States
PMC3014981,Sweden
PMC7465460,Germany
PMC7281456,France
PMC6558662,United States
PMC7753146,United States
PMC6154909,Japan
PMC8568892,China
PMC7859525,China
PMC6798124,United States
PMC7284308,Netherlands
PMC2612029,United States
PMC7494341,Sweden
PMC4899846,United States
PMC4828935,United States
PMC6554605,Japan
PMC5735922,Hungary
PMC7498326,United States
PMC4496381,Norway
PMC6005571,United States
PMC7356914,South Korea
PMC8078786,Austria
PMC6356839,United States
PMC6122952,United States
PMC5241818,United States
PMC8537135,China
PMC8698109,Germany
PMC7494894,United States
PMC2335306,United States
PMC5276851,United States
PMC5872146,United States
PMC5422481,United States
PMC5715040,United States
PMC7783290,China
PMC7826247,South Korea
PMC6717080,China
PMC6274891,Germany
PMC6515617,France
PMC6219186,United States
PMC7879035,China
PMC8479786,United States
PMC8467241,United States
PMC8595698,United Kingdom
PMC7917431,China
PMC2864249,China
PMC4524434,United States
PMC3767799,China
PMC6659633,China
PMC7382290,China
PMC3213104,Australia
PMC6961547,Germany
PMC7555824,Switzerland
PMC7301886,United Arab Emirates
PMC7036035,United States
PMC7968886,China
PMC7477359,China
PMC8829994,Hungary
MC7192600,Italy
PMC5951945,China
PMC6790563,Italy
PMC6408964,United States
PMC7547651,Japan
PMC6206098,United States
PMC4431372,Spain
PMC4812617,Germany
PMC5513922,China
PMC2946546,China
PMC4996532,United States
PMC6404571,Germany
PMC8149657,China
PMC5984618,France
PMC4599287,France
PMC7807429,France
PMC6580654,United States
PMC6293997,Italy
PMC5030761,United States
PMC8573892,United States
PMC8537879,Spain
PMC7456009,China
PMC6737709,China
PMC6684817,Italy
PMC8291070,United States
PMC6635516,New Zealand
PMC7666189,France
PMC7921238,China
PMC8694450,Germany
PMC7254992,China
PMC5632288,United States
PMC6901605,China
PMC7995867,China
PMC8451448,United States
PMC5105290,United States
PMC6053504,China
PMC7880353,China
PMC8573347,United States
PMC3605163,Italy
PMC2975411,United States
PMC7337928,Germany
PMC8366450,Finland
PMC5739009,Saudi Arabia
PMC6879426,China
PMC5427146,United Kingdom
PMC8198814,Finland
PMC4183520,Japan
PMC5771085,China
PMC5435894,United States
PMC8415304,China
PMC5452008,Switzerland
PMC7841430,China
PMC8503557,China
PMC5131819,United States
PMC6367777,United States
PMC7789182,Kenya
PMC3701290,Norway
PMC8740475,Japan
PMC6362029,Germany
PMC3878651,China
PMC7891041,China
PMC5292430,Malaysia
PMC6128632,United States
PMC7379848,Netherlands
PMC8614321,China
PMC6108322,United States
PMC7303406,Canada
PMC8428561,China
PMC4917403,United States
PMC4769583,United States
PMC5983613,China
PMC6993373,China
PMC5807536,Australia
PMC7652772,United Kingdom
PMC5495120,Sweden
PMC7759254,Thailand
PMC4983099,Denmark
PMC5854723,United States
PMC4749734,United States
PMC6723345,Canada
PMC3159980,United States
PMC8716699,China
PMC3526649,India
PMC4709166,United States
PMC8202893,China
PMC3593183,United Kingdom
PMC7500008,Russia
PMC1774566,United States
PMC6261476,United States
PMC8630088,United States
PMC8405656,Japan
PMC8741235,China
PMC7793929,China
PMC8320449,Thailand
PMC7877239,China
PMC7244715,United States
PMC7015430,United States
PMC4551908,United States
PMC7857729,United States
PMC4928941,Australia
PMC5127772,United States
PMC3510040,Netherlands
PMC7093978,China
PMC5543650,South Africa
PMC5309335,United States
PMC8806623,China
PMC7125138,Germany
PMC3239238,Finland
PMC5425613,Israel
PMC7959551,United Arab Emirates
PMC6339890,Colombia
PMC6914409,China
PMC8684102,Poland
PMC7237010,Italy
PMC8635071,China
PMC8571860,Canada
PMC8025038,China
PMC8239368,Brazil
PMC8443589,United Kingdom
PMC6838055,China
PMC8573081,India
PMC7461853,China
PMC5030300,Denmark
PMC5327576,China
PMC7483747,United States
PMC8081726,United States
PMC5808782,Denmark
PMC7658298,China
PMC8439212,Saudi Arabia
PMC4906370,United Kingdom
PMC8366031,China
PMC5903971,Japan
PMC5793782,Switzerland
PMC6940276,United States
PMC4276823,United States
PMC8591832,Netherlands
PMC6761184,Canada
PMC8307533,South Korea
PMC5120318,Mexico
PMC4788391,United States
PMC3043000,Switzerland
PMC3283746,China
PMC8496101,Spain
PMC5392969,United States
PMC7772349,France
PMC5434160,China
PMC4479038,United Kingdom
PMC8414682,United States
PMC8375476,France
PMC7538552,United States
PMC8397710,Australia
PMC7589853,South Korea
PMC7457228,China
PMC6357354,China
PMC8050965,United States
PMC4392391,United Kingdom
PMC8848322,China
PMC7547230,Belgium
PMC8762251,China
PMC8201632,Sweden
PMC8359101,China
PMC5418865,Spain
PMC3375281,United States
PMC2927425,Sweden
PMC8042710,China
PMC6531346,Austria
PMC2907692,Canada
PMC7413564,China
PMC3572036,Russia
PMC8023212,Philippines
PMC5762704,China
PMC3107206,United States
PMC6664437,United States
PMC5584319,China
PMC8219219,United States
PMC7641754,Germany
PMC7568652,United States
PMC7796664,United Kingdom
PMC8061315,Japan
PMC4535892,Japan
PMC7084840,China
PMC8263582,China
PMC5368983,China
PMC7330697,China
PMC6010622,Canada
PMC8320028,Denmark
PMC8639477,United States
PMC5574278,United Kingdom
PMC3376394,United Kingdom
PMC5786229,Chile
PMC6796749,Canada
PMC6346046,United Kingdom
PMC3688826,China
PMC7955157,United Kingdom
PMC8417030,China
PMC6676630,United States
